Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Kotak Mahindra,Banking & Financial Services,"3,553,600.00",346.83,2.42,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Sun Pharma,Pharmaceuticals,"6,409,509.00",308.39,2.15,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Bharti Airtel,Telecommunication,"6,801,980.00",290.92,2.03,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Power Grid Corp,Utilities,"13,113,962.00",287.52,2.01,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Reliance,Oil & Gas,"1,787,375.00",285.00,1.99,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Hindalco,Metals & Mining,"11,501,149.00",273.73,1.91,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Interglobe Avi,Services,"2,184,082.00",268.27,1.87,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Britannia,Food & Beverages,"616,110.00",260.67,1.82,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Tata Steel,Metals & Mining,"4,019,707.00",256.48,1.79,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
TVS Motor,Automotive,"3,992,345.00",241.02,1.68,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
GAIL,Oil & Gas,"6,310,440.00",238.72,1.67,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Tech Mahindra,Information Technology,"5,551,165.00",237.67,1.66,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Wipro,Information Technology,"6,710,502.00",200.71,1.40,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Container Corp,Services,"1,340,378.00",176.92,1.23,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
HCL Tech,Information Technology,"1,919,066.00",166.06,1.16,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Tata Motors,Automotive,"4,269,538.00",160.77,1.12,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Lupin,Pharmaceuticals,"1,592,851.00",156.01,1.09,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Tata Power,Utilities,"18,275,110.00",144.83,1.01,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
ONGC,Oil & Gas,"9,169,187.00",143.91,1.00,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Avenue Supermar,Retail & Real Estate,"1,320,857.00",137.34,0.96,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Federal Bank,Banking & Financial Services,"11,620,690.00",125.91,0.88,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Muthoot Finance,Banking & Financial Services,"2,386,029.00",113.63,0.79,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Dabur India,Consumer Non-durables,"3,496,860.00",110.19,0.77,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Ashok Leyland,Automotive,"10,229,730.00",109.56,0.76,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Biocon,Pharmaceuticals,"2,791,500.00",94.07,0.66,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Tata Motors (D),Automotive,"4,069,560.00",89.02,0.62,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Castrol,Chemicals,"2,119,803.00",82.42,0.57,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Coal India,Metals & Mining,"2,218,607.00",52.67,0.37,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Cummins,Engineering & Capital Goods,"488,730.00",44.60,0.31,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Eicher Motors,Automotive,"12,600.00",39.63,0.28,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
SAIL,Metals & Mining,"5,871,259.00",35.70,0.25,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
HPCL,Oil & Gas,"487,557.00",23.81,0.17,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Asian Paints,Chemicals,"158,312.00",18.50,0.13,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
Max Financial,Manufacturing,"41,520.00",2.50,0.02,ICICI Pru Focused Bluechip Eqty-IO ,MPI394,2017-10-05 16:05:49.761000
HDFC Bank,Banking & Financial Services,"5,916,711.00","1,051.07",7.33,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
ICICI Bank,Banking & Financial Services,"32,878,596.00",979.95,6.84,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
ITC,Tobacco,"20,848,788.00",588.46,4.10,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Maruti Suzuki,Automotive,"755,298.00",581.60,4.06,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Bajaj Finserv,Banking & Financial Services,"1,000,000.00",550.29,3.84,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
SBI,Banking & Financial Services,"19,500,000.00",541.61,3.78,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Axis Bank,Banking & Financial Services,"10,146,739.00",507.69,3.54,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Motherson Sumi,Automotive,"15,124,314.00",465.98,3.25,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
NTPC,Utilities,"27,124,567.00",457.73,3.19,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
HDFC,Banking & Financial Services,"2,545,386.00",452.29,3.15,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Infosys,Information Technology,"4,736,758.00",433.39,3.02,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Larsen,Engineering & Capital Goods,"3,682,414.00",418.43,2.92,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
IndusInd Bank,Banking & Financial Services,"2,427,799.00",402.23,2.81,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
IOC,Oil & Gas,"8,000,000.00",363.76,2.54,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Cipla,Pharmaceuticals,"6,226,090.00",356.07,2.48,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Kotak Mahindra,Banking & Financial Services,"3,553,600.00",346.83,2.42,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Sun Pharma,Pharmaceuticals,"6,409,509.00",308.39,2.15,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Bharti Airtel,Telecommunication,"6,801,980.00",290.92,2.03,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Power Grid Corp,Utilities,"13,113,962.00",287.52,2.01,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Reliance,Oil & Gas,"1,787,375.00",285.00,1.99,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Hindalco,Metals & Mining,"11,501,149.00",273.73,1.91,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Interglobe Avi,Services,"2,184,082.00",268.27,1.87,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Britannia,Food & Beverages,"616,110.00",260.67,1.82,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Tata Steel,Metals & Mining,"4,019,707.00",256.48,1.79,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
TVS Motor,Automotive,"3,992,345.00",241.02,1.68,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
GAIL,Oil & Gas,"6,310,440.00",238.72,1.67,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Tech Mahindra,Information Technology,"5,551,165.00",237.67,1.66,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Wipro,Information Technology,"6,710,502.00",200.71,1.40,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Container Corp,Services,"1,340,378.00",176.92,1.23,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
HCL Tech,Information Technology,"1,919,066.00",166.06,1.16,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Tata Motors,Automotive,"4,269,538.00",160.77,1.12,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Lupin,Pharmaceuticals,"1,592,851.00",156.01,1.09,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Tata Power,Utilities,"18,275,110.00",144.83,1.01,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
ONGC,Oil & Gas,"9,169,187.00",143.91,1.00,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Avenue Supermar,Retail & Real Estate,"1,320,857.00",137.34,0.96,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Federal Bank,Banking & Financial Services,"11,620,690.00",125.91,0.88,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Muthoot Finance,Banking & Financial Services,"2,386,029.00",113.63,0.79,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Dabur India,Consumer Non-durables,"3,496,860.00",110.19,0.77,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Ashok Leyland,Automotive,"10,229,730.00",109.56,0.76,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Biocon,Pharmaceuticals,"2,791,500.00",94.07,0.66,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Tata Motors (D),Automotive,"4,069,560.00",89.02,0.62,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Castrol,Chemicals,"2,119,803.00",82.42,0.57,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Coal India,Metals & Mining,"2,218,607.00",52.67,0.37,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Cummins,Engineering & Capital Goods,"488,730.00",44.60,0.31,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Eicher Motors,Automotive,"12,600.00",39.63,0.28,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
SAIL,Metals & Mining,"5,871,259.00",35.70,0.25,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
HPCL,Oil & Gas,"487,557.00",23.81,0.17,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Asian Paints,Chemicals,"158,312.00",18.50,0.13,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
Max Financial,Manufacturing,"41,520.00",2.50,0.02,ICICI Pru Focused. Blue -Direct (G),MPI1134,2017-10-05 16:06:03.637000
ICICI Bank,Banking & Financial Services,"6,087,750.00",181.45,5.44,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
ITC,Tobacco,"6,128,622.00",172.98,5.19,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
HDFC Bank,Banking & Financial Services,"960,721.00",170.67,5.12,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Infosys,Information Technology,"1,324,036.00",121.14,3.63,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Maruti Suzuki,Automotive,"117,075.00",90.15,2.70,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Vedanta,Metals & Mining,"2,858,500.00",88.30,2.65,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
IndusInd Bank,Banking & Financial Services,"505,769.00",83.79,2.51,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Hindalco,Metals & Mining,"3,439,435.00",81.86,2.45,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Yes Bank,Banking & Financial Services,"426,620.00",74.79,2.24,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
NTPC,Utilities,"4,164,000.00",70.27,2.11,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Tata Motors,Automotive,"1,853,498.00",69.79,2.09,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Aurobindo Pharm,Pharmaceuticals,"887,011.00",64.33,1.93,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
HCL Tech,Information Technology,"729,991.00",63.17,1.89,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
HDFC,Banking & Financial Services,"349,841.00",62.16,1.86,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Bharat Elec,Manufacturing,"3,263,540.00",62.01,1.86,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Reliance,Oil & Gas,"387,883.00",61.85,1.85,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Zee Entertain,Media & Entertainment,"1,154,327.00",59.97,1.80,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Kotak Mahindra,Banking & Financial Services,"602,010.00",58.76,1.76,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
SBI,Banking & Financial Services,"2,086,000.00",57.94,1.74,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
HPCL,Oil & Gas,"1,172,750.00",57.27,1.72,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
CG Consumer,Manufacturing,"2,483,912.00",54.43,1.63,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
M&M;,Automotive,"396,750.00",53.35,1.60,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Tech Mahindra,Information Technology,"1,186,975.00",50.82,1.52,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
L&T; Finance,Banking & Financial Services,"2,433,000.00",48.73,1.46,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
HUL,Consumer Non-durables,"395,500.00",48.24,1.45,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
GAIL,Oil & Gas,"1,200,533.00",45.42,1.36,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Bajaj Finserv,Banking & Financial Services,"81,580.00",44.89,1.35,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
IDFC,Banking & Financial Services,"8,193,645.00",44.61,1.34,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Grasim,Conglomerates,"370,360.00",44.27,1.33,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Dabur India,Consumer Non-durables,"1,400,000.00",44.11,1.32,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Power Grid Corp,Utilities,"1,976,300.00",43.33,1.30,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
MRPL,Oil & Gas,"3,093,000.00",42.95,1.29,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Hind Zinc,Metals & Mining,"1,418,619.00",41.79,1.25,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Dalmia Bharat,Cement & Construction,"152,500.00",41.38,1.24,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
PTC India,Services,"2,854,615.00",34.14,1.02,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
UPL,Chemicals,"403,000.00",33.37,1.00,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Federal Bank,Banking & Financial Services,"3,047,000.00",33.01,0.99,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Hero Motocorp,Automotive,"81,000.00",32.36,0.97,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Larsen,Engineering & Capital Goods,"274,500.00",31.19,0.94,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Torrent Pharma,Pharmaceuticals,"244,697.00",29.45,0.88,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Motherson Sumi,Automotive,"946,500.00",29.16,0.87,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Petronet LNG,Oil & Gas,"1,267,838.00",28.81,0.86,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Cummins,Engineering & Capital Goods,"315,387.00",28.78,0.86,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Ambuja Cements,Cement & Construction,"1,022,000.00",28.65,0.86,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Britannia,Food & Beverages,"62,649.00",26.51,0.79,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
IOC,Oil & Gas,"519,770.00",23.63,0.71,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
CG Power ,Engineering & Capital Goods,"2,833,622.00",22.77,0.68,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Sanofi India,Pharmaceuticals,"53,525.00",21.67,0.65,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Glenmark,Pharmaceuticals,"300,760.00",18.32,0.55,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Cholamandalam,Banking & Financial Services,"153,000.00",17.79,0.53,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Max Financial,Manufacturing,"283,500.00",17.05,0.51,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Tata Steel,Metals & Mining,"248,000.00",15.82,0.47,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Titan Company,Miscellaneous,"229,000.00",14.13,0.42,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Idea Cellular,Telecommunication,"1,542,508.00",13.98,0.42,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Akzo Nobel,Chemicals,"76,613.00",13.92,0.42,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Bank of Baroda,Banking & Financial Services,"931,000.00",12.83,0.38,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Axis Bank,Banking & Financial Services,"222,000.00",11.11,0.33,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Sun Pharma,Pharmaceuticals,"227,611.00",10.95,0.33,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Castrol,Chemicals,"281,000.00",10.93,0.33,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Tata Motors (D),Automotive,"300,000.00",6.56,0.20,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
TCS,Information Technology,"18,946.00",4.73,0.14,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Coal India,Metals & Mining,"167,500.00",3.98,0.12,ABSL Top 100 - Direct (G),MBS837,2017-10-05 16:06:16.446000
Infosys,Information Technology,"68,618.00",6.28,5.62,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
BPCL,Oil & Gas,"84,423.00",4.47,3.99,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Hindalco,Metals & Mining,"183,268.00",4.36,3.90,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Power Grid Corp,Utilities,"186,031.00",4.08,3.65,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
ITC,Tobacco,"143,889.00",4.06,3.63,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Reliance,Oil & Gas,"23,102.00",3.68,3.29,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Hero Motocorp,Automotive,"8,180.00",3.27,2.92,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Maruti Suzuki,Automotive,"4,033.00",3.11,2.78,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
NTPC,Utilities,"177,309.00",2.99,2.68,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
GAIL,Oil & Gas,"74,779.00",2.83,2.53,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Grasim,Conglomerates,"22,087.00",2.64,2.36,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
TCS,Information Technology,"9,010.00",2.25,2.01,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
HDFC Bank,Banking & Financial Services,"11,897.00",2.11,1.89,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Tata Steel,Metals & Mining,"28,660.00",1.83,1.64,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
IndusInd Bank,Banking & Financial Services,"10,657.00",1.77,1.58,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Bajaj Finance,Banking & Financial Services,"9,529.00",1.70,1.52,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Vedanta,Metals & Mining,"53,896.00",1.66,1.49,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Tata Comm,Telecommunication,"24,846.00",1.62,1.45,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Bajaj Finserv,Banking & Financial Services,"2,866.00",1.58,1.41,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
AU Small Financ,Banking & Financial Services,"27,921.00",1.53,1.37,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
HDFC,Banking & Financial Services,"8,267.00",1.47,1.31,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Wipro,Information Technology,"48,248.00",1.44,1.29,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
SBI,Banking & Financial Services,"50,160.00",1.39,1.25,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Tech Mahindra,Information Technology,"32,734.00",1.40,1.25,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Colgate,Consumer Non-durables,"11,439.00",1.27,1.14,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
IGL,Oil & Gas,"9,713.00",1.24,1.11,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Piramal Enter,Pharmaceuticals,"4,549.00",1.23,1.10,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
Sun TV Network,Media & Entertainment,"15,556.00",1.08,0.97,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
HUL,Consumer Non-durables,"8,400.00",1.02,0.92,Kotak Classic Equity - Regular (G),MKM077,2017-10-05 16:06:28.847000
