Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Ahluwalia,Cement & Construction,926.00,0.03,0.62,IDBI Small Cap Fund - DP (G),MIB234,2017-10-27 15:07:10.975000
Centum Electron,Manufacturing,362.00,0.02,0.49,IDBI Small Cap Fund - DP (G),MIB234,2017-10-27 15:07:10.975000
Rajapalayam,Manufacturing,193.00,0.02,0.44,IDBI Small Cap Fund - DP (G),MIB234,2017-10-27 15:07:10.975000
Bajaj Finance,Banking & Financial Services,"47,794.00",8.78,3.41,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Minda Ind,Automotive,"96,112.00",7.96,3.09,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
P and G,Consumer Non-durables,"9,370.00",7.93,3.08,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Shree Cements,Cement & Construction,"3,841.00",7.14,2.77,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Tata Elxsi,Information Technology,"86,475.00",7.03,2.73,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Vedanta,Metals & Mining,"215,606.00",6.78,2.63,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Finolex Ind,Chemicals,"97,399.00",6.18,2.40,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
RBL Bank,Banking & Financial Services,"115,356.00",5.85,2.27,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Motherson Sumi,Automotive,"173,074.00",5.82,2.26,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Indiabulls Hsg,Banking & Financial Services,"48,034.00",5.80,2.25,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Akzo Nobel,Chemicals,"29,610.00",5.72,2.22,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Grasim,Conglomerates,"47,937.00",5.44,2.11,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Aurobindo Pharm,Pharmaceuticals,"71,887.00",4.97,1.93,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
M&M; Financial,Banking & Financial Services,"119,954.00",4.95,1.92,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Sterlite Techno,Telecommunication,"221,163.00",4.95,1.92,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
AIA Engineering,Engineering & Capital Goods,"34,512.00",4.59,1.78,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Supreme Ind,Manufacturing,"41,499.00",4.56,1.77,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Bharat Fin,Banking & Financial Services,"48,113.00",4.56,1.77,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Dalmia Bharat,Cement & Construction,"17,650.00",4.53,1.76,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
NALCO,Metals & Mining,"576,884.00",4.51,1.75,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Cummins,Engineering & Capital Goods,"47,937.00",4.43,1.72,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
PNB Housing Fin,Banking & Financial Services,"28,856.00",4.28,1.66,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Vijaya Bank,Banking & Financial Services,"762,273.00",4.17,1.62,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Sanofi India,Pharmaceuticals,"9,624.00",4.02,1.56,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Siemens,Engineering & Capital Goods,"33,588.00",3.99,1.55,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Ramco Cements,Cement & Construction,"57,671.00",3.99,1.55,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Endurance Techn,Automotive,"39,446.00",3.92,1.52,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
BEML,Engineering & Capital Goods,"24,041.00",3.81,1.48,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Escorts,Automotive,"57,409.00",3.79,1.47,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
CCL Products,Food & Beverages,"119,590.00",3.68,1.43,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
CESC,Utilities,"36,549.00",3.61,1.40,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Force Motors,Automotive,"9,582.00",3.61,1.40,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Torrent Pharma,Pharmaceuticals,"28,881.00",3.56,1.38,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Amara Raja Batt,Automotive,"47,963.00",3.40,1.32,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Trident,Manufacturing,"334,880.00",3.27,1.27,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Guj State Petro,Oil & Gas,"163,344.00",3.27,1.27,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
IDFC Bank,Banking & Financial Services,"575,534.00",3.25,1.26,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Cadila Health,Pharmaceuticals,"67,370.00",3.17,1.23,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Navin Fluorine,Chemicals,"45,018.00",3.14,1.22,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Finolex Cables,Telecommunication,"57,518.00",3.12,1.21,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Va Tech Wabag,Engineering & Capital Goods,"52,852.00",3.12,1.21,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Bosch,Automotive,"1,442.00",2.96,1.15,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Hind Copper,Metals & Mining,"503,751.00",2.94,1.14,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
JK Tyre & Ind,Automotive,"191,415.00",2.81,1.09,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Johnson Control,Consumer Durables,"13,420.00",2.71,1.05,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Vinati Organics,Chemicals,"27,539.00",2.65,1.03,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Tech Mahindra,Information Technology,"57,393.00",2.63,1.02,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
PI Industries,Chemicals,"34,442.00",2.55,0.99,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Strides Shasun,Pharmaceuticals,"28,802.00",2.55,0.99,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Carborundum,Engineering & Capital Goods,"77,023.00",2.45,0.95,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Gujarat Gas,Oil & Gas,"28,913.00",2.42,0.94,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Elgi Equipments,Engineering & Capital Goods,"111,826.00",2.40,0.93,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Trent,Retail & Real Estate,"76,693.00",2.27,0.88,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
UPL,Chemicals,"28,790.00",2.24,0.87,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Himatsingka Sei,Manufacturing,"67,229.00",2.22,0.86,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Timken,Engineering & Capital Goods,"23,020.00",1.78,0.69,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Kirloskar Ind,Engineering & Capital Goods,"11,507.00",1.67,0.65,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
CenturyPlyboard,Miscellaneous,"67,169.00",1.67,0.65,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Zydus Wellness,Food & Beverages,"14,626.00",1.31,0.51,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Aditya Birla ,Miscellaneous,"60,287.00",1.11,0.43,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Bajaj Electric,Consumer Durables,"24,080.00",0.85,0.33,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
HUDCO,Retail & Real Estate,"86,699.00",0.72,0.28,IDBI Midcap Fund - RP (G),MIB228,2017-10-27 15:07:17.985000
Navin Fluorine,Chemicals,"71,254.00",4.70,3.49,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Himatsingka Sei,Manufacturing,"125,377.00",4.31,3.20,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Astra Microwave,Telecommunication,"317,233.00",4.13,3.07,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Va Tech Wabag,Engineering & Capital Goods,"67,035.00",4.12,3.06,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Asian Granito,Cement & Construction,"79,310.00",3.62,2.69,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Ashoka Buildcon,Cement & Construction,"183,926.00",3.59,2.67,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Phillips Carbon,Chemicals,"46,933.00",3.32,2.47,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Elgi Equipments,Engineering & Capital Goods,"123,421.00",2.78,2.06,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Ramcoind,Cement & Construction,"100,000.00",2.72,2.02,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Grindwell Norto,Engineering & Capital Goods,"66,856.00",2.68,1.99,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Rajapalayam,Manufacturing,"27,041.00",2.64,1.96,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
India Cements,Cement & Construction,"140,346.00",2.50,1.85,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Rallis India,Chemicals,"99,856.00",2.27,1.68,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Thyrocare Techn,Services,"28,516.00",1.96,1.46,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
ISGEC Heavy Eng,Food & Beverages,"3,058.00",1.84,1.37,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
INEOS Styro,Chemicals,"19,475.00",1.76,1.30,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Tata Elxsi,Information Technology,"10,321.00",1.69,1.26,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Rane Holdings,Automotive,"10,447.00",1.67,1.24,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Indian Terrain,Manufacturing,"87,696.00",1.68,1.24,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Mcleod,Food & Beverages,"93,739.00",1.65,1.22,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
West Coast Pap,Manufacturing,"86,823.00",1.59,1.18,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
GNA Axles,Automotive,"59,761.00",1.56,1.16,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Guj Mineral,Metals & Mining,"109,885.00",1.56,1.16,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Star Cement,Metals & Mining,"137,617.00",1.53,1.14,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
SREI Infra,Banking & Financial Services,"120,000.00",1.54,1.14,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Ingersoll Rand,Engineering & Capital Goods,"18,652.00",1.50,1.11,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Ujjivan Financi,Banking & Financial Services,"40,387.00",1.48,1.10,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Orient Refract,Cement & Construction,"98,368.00",1.48,1.10,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
RPP Infra Proj,Cement & Construction,"52,124.00",1.39,1.03,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
CL Educate,Miscellaneous,"37,037.00",1.37,1.02,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
MM Forgings,Manufacturing,"22,636.00",1.38,1.02,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Taj GVK Hotels,Services,"87,220.00",1.34,1.00,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
S Chand and Co,Miscellaneous,"28,489.00",1.34,0.99,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Praj Industries,Engineering & Capital Goods,"191,268.00",1.29,0.96,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
LG Balakrishnan,Engineering & Capital Goods,"18,091.00",1.29,0.95,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
TD Power System,Engineering & Capital Goods,"58,939.00",1.26,0.94,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Force Motors,Automotive,"3,243.00",1.25,0.93,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Triveni Engg,Food & Beverages,"92,948.00",1.23,0.92,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
NRB Bearings,Engineering & Capital Goods,"99,555.00",1.21,0.90,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
NCC,Cement & Construction,"141,284.00",1.19,0.89,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Premier Explo,Chemicals,"23,284.00",1.05,0.78,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Blue Star,Consumer Durables,"8,000.00",0.61,0.45,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Subros,Automotive,"23,000.00",0.53,0.39,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Raymond,Manufacturing,"4,237.00",0.33,0.24,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
AU Small Financ,Banking & Financial Services,"5,933.00",0.33,0.24,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Jain Irrigation,Manufacturing,"33,022.00",0.33,0.24,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Tata Metaliks,Metals & Mining,"1,563.00",0.10,0.08,Sundaram Select Micro Cap-Sr 15-RP-G,MSN1341,2017-10-27 15:07:21.697000
Navin Fluorine,Chemicals,"71,254.00",4.70,3.49,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Himatsingka Sei,Manufacturing,"125,377.00",4.31,3.20,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Astra Microwave,Telecommunication,"317,233.00",4.13,3.07,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Va Tech Wabag,Engineering & Capital Goods,"67,035.00",4.12,3.06,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Asian Granito,Cement & Construction,"79,310.00",3.62,2.69,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Ashoka Buildcon,Cement & Construction,"183,926.00",3.59,2.67,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Phillips Carbon,Chemicals,"46,933.00",3.32,2.47,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Elgi Equipments,Engineering & Capital Goods,"123,421.00",2.78,2.06,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Ramcoind,Cement & Construction,"100,000.00",2.72,2.02,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Grindwell Norto,Engineering & Capital Goods,"66,856.00",2.68,1.99,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Rajapalayam,Manufacturing,"27,041.00",2.64,1.96,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
India Cements,Cement & Construction,"140,346.00",2.50,1.85,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Rallis India,Chemicals,"99,856.00",2.27,1.68,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Thyrocare Techn,Services,"28,516.00",1.96,1.46,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
ISGEC Heavy Eng,Food & Beverages,"3,058.00",1.84,1.37,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
INEOS Styro,Chemicals,"19,475.00",1.76,1.30,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Tata Elxsi,Information Technology,"10,321.00",1.69,1.26,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Rane Holdings,Automotive,"10,447.00",1.67,1.24,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Indian Terrain,Manufacturing,"87,696.00",1.68,1.24,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Mcleod,Food & Beverages,"93,739.00",1.65,1.22,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
West Coast Pap,Manufacturing,"86,823.00",1.59,1.18,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
GNA Axles,Automotive,"59,761.00",1.56,1.16,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Guj Mineral,Metals & Mining,"109,885.00",1.56,1.16,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Star Cement,Metals & Mining,"137,617.00",1.53,1.14,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
SREI Infra,Banking & Financial Services,"120,000.00",1.54,1.14,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Ingersoll Rand,Engineering & Capital Goods,"18,652.00",1.50,1.11,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Ujjivan Financi,Banking & Financial Services,"40,387.00",1.48,1.10,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Orient Refract,Cement & Construction,"98,368.00",1.48,1.10,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
RPP Infra Proj,Cement & Construction,"52,124.00",1.39,1.03,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
CL Educate,Miscellaneous,"37,037.00",1.37,1.02,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
MM Forgings,Manufacturing,"22,636.00",1.38,1.02,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Taj GVK Hotels,Services,"87,220.00",1.34,1.00,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
S Chand and Co,Miscellaneous,"28,489.00",1.34,0.99,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Praj Industries,Engineering & Capital Goods,"191,268.00",1.29,0.96,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
LG Balakrishnan,Engineering & Capital Goods,"18,091.00",1.29,0.95,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
TD Power System,Engineering & Capital Goods,"58,939.00",1.26,0.94,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Force Motors,Automotive,"3,243.00",1.25,0.93,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Triveni Engg,Food & Beverages,"92,948.00",1.23,0.92,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
NRB Bearings,Engineering & Capital Goods,"99,555.00",1.21,0.90,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
NCC,Cement & Construction,"141,284.00",1.19,0.89,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Premier Explo,Chemicals,"23,284.00",1.05,0.78,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Blue Star,Consumer Durables,"8,000.00",0.61,0.45,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Subros,Automotive,"23,000.00",0.53,0.39,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Raymond,Manufacturing,"4,237.00",0.33,0.24,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
AU Small Financ,Banking & Financial Services,"5,933.00",0.33,0.24,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Jain Irrigation,Manufacturing,"33,022.00",0.33,0.24,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
Tata Metaliks,Metals & Mining,"1,563.00",0.10,0.08,Sundaram Select Micro Cap-Sr 15-DP-G,MSN1343,2017-10-27 15:07:33.105000
CESC,Utilities,"25,734.00",2.61,3.12,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Max Financial,Manufacturing,"39,394.00",2.37,2.83,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Bayer CropScien,Chemicals,"4,835.00",1.93,2.30,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Exide Ind,Automotive,"97,844.00",1.93,2.30,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
ACC,Cement & Construction,"10,000.00",1.80,2.15,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Aurobindo Pharm,Pharmaceuticals,"23,004.00",1.67,1.99,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
JM Financial,Banking & Financial Services,"121,700.00",1.63,1.95,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Siemens,Engineering & Capital Goods,"12,366.00",1.59,1.89,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
L&T; Technology,Information Technology,"20,365.00",1.57,1.87,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Emami,Consumer Non-durables,"13,997.00",1.52,1.81,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
ABB India,Engineering & Capital Goods,"11,171.00",1.50,1.79,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Bata India,Consumer Non-durables,"21,837.00",1.49,1.77,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Motherson Sumi,Automotive,"48,246.00",1.49,1.77,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
India Cements,Cement & Construction,"82,000.00",1.46,1.74,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Castrol,Chemicals,"37,293.00",1.45,1.73,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
CRISIL,Miscellaneous,"7,507.00",1.42,1.69,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Federal Bank,Banking & Financial Services,"129,075.00",1.40,1.67,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Trent,Retail & Real Estate,"43,596.00",1.30,1.55,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Apollo Hospital,Services,"11,847.00",1.28,1.53,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Guj State Petro,Oil & Gas,"67,023.00",1.28,1.53,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Bank of Baroda,Banking & Financial Services,"90,627.00",1.25,1.49,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
GMR Infra,Engineering & Capital Goods,"704,772.00",1.21,1.45,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
GlaxoSmith Con,Food & Beverages,"2,030.00",1.09,1.30,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
HSIL,Cement & Construction,"27,076.00",1.06,1.26,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
M&M; Financial,Banking & Financial Services,"24,578.00",1.05,1.25,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
Force Motors,Automotive,"2,101.00",0.81,0.96,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
SRF,Manufacturing,"5,189.00",0.80,0.95,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
V-Guard Ind,Miscellaneous,"12,012.00",0.22,0.27,Sundaram Select Small Cap - Sr. V-RP-G,MSN1345,2017-10-27 15:07:41.605000
