Equity,Sector,Qty,Value,%,Fund_Name,Fund_Code,Time_Stamp
Kotak Mahindra,Banking & Financial Services,"2,044.00",0.20,1.51,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Colgate,Consumer Non-durables,"1,857.00",0.20,1.46,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
IOC,Oil & Gas,"4,473.00",0.18,1.32,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Asian Paints,Chemicals,"1,547.00",0.18,1.29,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
IIFL Holdings,Banking & Financial Services,"2,679.00",0.16,1.20,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Power Grid Corp,Utilities,"7,653.00",0.16,1.19,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Piramal Enter,Pharmaceuticals,616.00,0.16,1.19,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
M&M;,Automotive,"1,266.00",0.16,1.17,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Sun Pharma,Pharmaceuticals,"3,101.00",0.16,1.15,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Eicher Motors,Automotive,50.00,0.15,1.14,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Bajaj Auto,Automotive,498.00,0.15,1.14,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Bajaj Finance,Banking & Financial Services,805.00,0.15,1.09,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
City Union Bank,Banking & Financial Services,"8,779.00",0.14,1.05,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
ONGC,Oil & Gas,"8,335.00",0.14,1.05,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Hero Motocorp,Automotive,374.00,0.14,1.04,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Marico,Consumer Non-durables,"4,454.00",0.14,1.02,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
HCL Tech,Information Technology,"1,551.00",0.14,1.00,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Bharti Airtel,Telecommunication,"3,484.00",0.14,1.00,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
UltraTechCement,Cement & Construction,345.00,0.13,0.98,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Tata Steel,Metals & Mining,"2,017.00",0.13,0.97,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
MRF,Automotive,21.00,0.13,0.97,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
ABB India,Engineering & Capital Goods,902.00,0.13,0.93,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Motherson Sumi,Automotive,"3,711.00",0.12,0.92,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
UPL,Chemicals,"1,569.00",0.12,0.90,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Petronet LNG,Oil & Gas,"5,282.00",0.12,0.90,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
NTPC,Utilities,"7,131.00",0.12,0.88,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Natco Pharma,Pharmaceuticals,"1,466.00",0.12,0.85,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
BPCL,Oil & Gas,"2,275.00",0.11,0.79,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Tech Mahindra,Information Technology,"2,253.00",0.10,0.76,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Hindalco,Metals & Mining,"4,286.00",0.10,0.76,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Shree Cements,Cement & Construction,53.00,0.10,0.73,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Bharat Elec,Manufacturing,"5,918.00",0.10,0.71,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Godrej Consumer,Consumer Non-durables,"1,019.00",0.09,0.69,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Alkem Lab,Pharmaceuticals,501.00,0.09,0.68,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
CG Consumer,Manufacturing,"4,353.00",0.09,0.67,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
GAIL,Oil & Gas,"2,137.00",0.09,0.66,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Coal India,Metals & Mining,"3,006.00",0.08,0.60,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Dr Reddys Labs,Pharmaceuticals,338.00,0.08,0.58,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Indiabulls Hsg,Banking & Financial Services,618.00,0.07,0.55,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Aurobindo Pharm,Pharmaceuticals,961.00,0.07,0.49,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
AIA Engineering,Engineering & Capital Goods,500.00,0.07,0.49,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
Lupin,Pharmaceuticals,616.00,0.06,0.46,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
LIC Housing Fin,Banking & Financial Services,973.00,0.06,0.45,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
TVS Motor,Automotive,124.00,0.01,0.06,Edelweiss Prudent Advantage Fund (G),MEW053,2017-11-01 16:36:00.851000
HDFC Bank,Banking & Financial Services,"2,106,918.00",379.89,8.11,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
HDFC,Banking & Financial Services,"1,404,692.00",244.51,5.22,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
IndusInd Bank,Banking & Financial Services,"1,417,211.00",237.96,5.08,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Yes Bank,Banking & Financial Services,"6,664,933.00",233.27,4.98,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Infosys,Information Technology,"2,454,802.00",220.63,4.71,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Kotak Mahindra,Banking & Financial Services,"1,982,330.00",198.61,4.24,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
ITC,Tobacco,"7,545,491.00",194.86,4.16,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
TCS,Information Technology,"763,079.00",185.96,3.97,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Shree Cements,Cement & Construction,"97,372.00",180.81,3.86,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
ICICI Bank,Banking & Financial Services,"6,410,211.00",177.53,3.79,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Maruti Suzuki,Automotive,"219,136.00",174.72,3.73,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Motherson Sumi,Automotive,"4,192,510.00",140.99,3.01,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Sun Pharma,Pharmaceuticals,"2,578,539.00",129.75,2.77,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Eicher Motors,Automotive,"38,459.00",119.92,2.56,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Hind Zinc,Metals & Mining,"3,673,875.00",108.67,2.32,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Bajaj Finserv,Banking & Financial Services,"205,696.00",105.86,2.26,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Cadila Health,Pharmaceuticals,"2,170,358.00",102.12,2.18,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Lupin,Pharmaceuticals,"855,243.00",86.66,1.85,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Torrent Pharma,Pharmaceuticals,"673,382.00",82.91,1.77,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Page Industries,Manufacturing,"44,546.00",81.97,1.75,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Divis Labs,Pharmaceuticals,"914,870.00",78.23,1.67,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
eClerx Services,Information Technology,"570,000.00",70.73,1.51,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Titan Company,Miscellaneous,"1,069,156.00",62.30,1.33,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Havells India,Engineering & Capital Goods,"1,280,549.00",61.83,1.32,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Astral Poly Tec,Manufacturing,"821,508.00",60.43,1.29,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Cummins,Engineering & Capital Goods,"616,640.00",57.15,1.22,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Hero Motocorp,Automotive,"148,657.00",56.21,1.20,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Asian Paints,Chemicals,"482,236.00",53.87,1.15,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Info Edge,Miscellaneous,"484,571.00",53.40,1.14,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Nestle,Food & Beverages,"70,046.00",50.59,1.08,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Pidilite Ind,Chemicals,"620,423.00",49.18,1.05,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Amara Raja Batt,Automotive,"679,537.00",48.25,1.03,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Jubilant Food,Miscellaneous,"307,094.00",42.63,0.91,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Schaeffler Ind,Engineering & Capital Goods,"86,115.00",42.16,0.90,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Bosch,Automotive,"20,092.00",41.22,0.88,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
PI Industries,Chemicals,"556,888.00",41.22,0.88,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Ipca Labs,Pharmaceuticals,"835,091.00",40.75,0.87,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Mindtree,Information Technology,"848,823.00",39.35,0.84,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Marico,Consumer Non-durables,"1,266,201.00",39.35,0.84,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Emami,Consumer Non-durables,"359,466.00",39.35,0.84,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Colgate,Consumer Non-durables,"362,910.00",38.41,0.82,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Symphony,Consumer Durables,"266,472.00",36.07,0.77,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Britannia,Food & Beverages,"80,873.00",35.13,0.75,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Thermax,Engineering & Capital Goods,"238,356.00",22.48,0.48,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Sun Pharma Adv,Pharmaceuticals,"554,196.00",21.08,0.45,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Grindwell Norto,Engineering & Capital Goods,"288,839.00",12.18,0.26,UTI Equity Fund (G),MUT009,2017-11-01 16:36:13.825000
Reliance,Oil & Gas,63.00,0.00,4.91,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
IndusInd Bank,Banking & Financial Services,29.00,0.00,4.83,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Infosys,Information Technology,43.00,0.00,3.90,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
ITC,Tobacco,136.00,0.00,3.50,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Yes Bank,Banking & Financial Services,93.00,0.00,3.25,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
ICICI Bank,Banking & Financial Services,94.00,0.00,2.61,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Larsen,Engineering & Capital Goods,22.00,0.00,2.54,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
TCS,Information Technology,8.00,0.00,1.98,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Maruti Suzuki,Automotive,2.00,0.00,1.96,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
SBI,Banking & Financial Services,72.00,0.00,1.84,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Tata Motors,Automotive,46.00,0.00,1.83,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
HUL,Consumer Non-durables,15.00,0.00,1.73,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
HDFC Bank,Banking & Financial Services,10.00,0.00,1.72,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Bajaj Finserv,Banking & Financial Services,3.00,0.00,1.65,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Kotak Mahindra,Banking & Financial Services,15.00,0.00,1.51,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Colgate,Consumer Non-durables,14.00,0.00,1.46,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
IOC,Oil & Gas,33.00,0.00,1.32,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Asian Paints,Chemicals,11.00,0.00,1.29,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
IIFL Holdings,Banking & Financial Services,20.00,0.00,1.20,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Power Grid Corp,Utilities,56.00,0.00,1.19,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Piramal Enter,Pharmaceuticals,5.00,0.00,1.19,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
M&M;,Automotive,9.00,0.00,1.17,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Sun Pharma,Pharmaceuticals,23.00,0.00,1.15,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Eicher Motors,Automotive,-,0.00,1.14,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Bajaj Auto,Automotive,4.00,0.00,1.14,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Bajaj Finance,Banking & Financial Services,6.00,0.00,1.09,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
City Union Bank,Banking & Financial Services,65.00,0.00,1.05,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
ONGC,Oil & Gas,61.00,0.00,1.05,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Hero Motocorp,Automotive,3.00,0.00,1.04,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Marico,Consumer Non-durables,33.00,0.00,1.02,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
HCL Tech,Information Technology,11.00,0.00,1.00,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Bharti Airtel,Telecommunication,26.00,0.00,1.00,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
UltraTechCement,Cement & Construction,3.00,0.00,0.98,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Tata Steel,Metals & Mining,15.00,0.00,0.97,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
MRF,Automotive,-,0.00,0.97,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
ABB India,Engineering & Capital Goods,7.00,0.00,0.93,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Motherson Sumi,Automotive,27.00,0.00,0.92,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
UPL,Chemicals,12.00,0.00,0.90,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Petronet LNG,Oil & Gas,39.00,0.00,0.90,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
NTPC,Utilities,53.00,0.00,0.88,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Natco Pharma,Pharmaceuticals,11.00,0.00,0.85,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
BPCL,Oil & Gas,17.00,0.00,0.79,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Tech Mahindra,Information Technology,17.00,0.00,0.76,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Hindalco,Metals & Mining,32.00,0.00,0.76,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Shree Cements,Cement & Construction,-,0.00,0.73,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Bharat Elec,Manufacturing,44.00,0.00,0.71,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Godrej Consumer,Consumer Non-durables,8.00,0.00,0.69,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Alkem Lab,Pharmaceuticals,4.00,0.00,0.68,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
CG Consumer,Manufacturing,32.00,0.00,0.67,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
GAIL,Oil & Gas,16.00,0.00,0.66,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Coal India,Metals & Mining,22.00,0.00,0.60,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Dr Reddys Labs,Pharmaceuticals,2.00,0.00,0.58,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Indiabulls Hsg,Banking & Financial Services,5.00,0.00,0.55,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Aurobindo Pharm,Pharmaceuticals,7.00,0.00,0.49,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
AIA Engineering,Engineering & Capital Goods,4.00,0.00,0.49,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
Lupin,Pharmaceuticals,5.00,0.00,0.46,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
LIC Housing Fin,Banking & Financial Services,7.00,0.00,0.45,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
TVS Motor,Automotive,1.00,0.00,0.06,Edelweiss Prudent Advantage - Plan B (G),MEW047,2017-11-01 16:36:24.934000
HDFC Bank,Banking & Financial Services,"60,100.00",10.85,9.79,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
ICICI Bank,Banking & Financial Services,"195,170.00",5.40,4.87,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Larsen,Engineering & Capital Goods,"45,037.00",5.14,4.64,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
ITC,Tobacco,"187,969.00",4.86,4.38,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Maruti Suzuki,Automotive,"6,016.00",4.80,4.33,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Bajaj Finance,Banking & Financial Services,"22,555.00",4.15,3.74,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
IndusInd Bank,Banking & Financial Services,"22,536.00",3.79,3.42,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Motherson Sumi,Automotive,"112,695.00",3.79,3.42,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
UltraTechCement,Cement & Construction,"9,779.00",3.77,3.40,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Kotak Mahindra,Banking & Financial Services,"37,604.00",3.77,3.40,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
M&M;,Automotive,"30,049.00",3.77,3.40,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Federal Bank,Banking & Financial Services,"318,823.00",3.59,3.24,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Petronet LNG,Oil & Gas,"139,042.00",3.21,2.90,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
HCL Tech,Information Technology,"36,114.00",3.16,2.85,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
BPCL,Oil & Gas,"63,975.00",3.02,2.72,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
IOC,Oil & Gas,"75,007.00",3.00,2.71,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
EngineersInd,Engineering & Capital Goods,"198,971.00",2.96,2.67,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Britannia,Food & Beverages,"6,379.00",2.77,2.50,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Infosys,Information Technology,"30,056.00",2.70,2.44,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Sun Pharma,Pharmaceuticals,"52,644.00",2.65,2.39,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Asian Paints,Chemicals,"21,745.00",2.46,2.22,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
HDFC,Banking & Financial Services,"14,125.00",2.46,2.22,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
HPCL,Oil & Gas,"52,464.00",2.24,2.02,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Ashok Leyland,Automotive,"169,292.00",2.08,1.88,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Arvind,Manufacturing,"52,686.00",1.95,1.76,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Lupin,Pharmaceuticals,"18,803.00",1.91,1.72,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
LIC Housing Fin,Banking & Financial Services,"30,038.00",1.88,1.70,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Ambuja Cements,Cement & Construction,"67,812.00",1.81,1.63,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
PI Industries,Chemicals,"24,101.00",1.78,1.61,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Supreme Ind,Manufacturing,"15,032.00",1.65,1.49,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Tata Motors,Automotive,"37,548.00",1.51,1.36,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Shriram City,Banking & Financial Services,"6,402.00",1.32,1.19,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
Hind Zinc,Metals & Mining,"37,462.00",1.11,1.00,Union Trigger Fund - Sr2-RP (G),MUK093,2017-11-01 16:36:35.978000
