,SYMBOL,ADJUSTMENT_TYPE,DATE,FACTOR,URL,NSE
15,Jindal PolyFilm,bonus,22-10-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/packaging/jindalpolyfilms/JPF01,
16,Birla Power Sol,bonus,20-10-2010,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/electricequipment/birlapowersolutions/BPS01,
17,Compucom Soft,bonus,19-10-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/compucomsoftware/CS14,
18,Indsil Hydro,bonus,15-10-2010,0.6,https://www.moneycontrol.com/india/stockpricequote/miningminerals/indsilhydropowermanganese/IHP02,
19,Havells India,bonus,08-10-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/electricequipment/havellsindia/HI01,
20,Gold Rock Inves,bonus,05-10-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/goldrockinvestments/GRI01,
21,BL Kashyap,bonus,29-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/blkashyapsons/BLK,
22,Baba Arts,bonus,29-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/babaarts/GM01,
23,Birla Cotsyn,bonus,29-09-2010,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/textilesspinningsyntheticblended/birlacotsynindia/BCI03,
24,Tilaknagar Ind,bonus,28-09-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/breweriesdistilleries/tilaknagarindustries/TI09,
25,Tirupati Sarjan,bonus,28-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractinghousing/tirupatisarjan/TS06,
26,Info Edge,bonus,27-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/infoedgeindia/IEI01,
27,Tulive Develop,bonus,24-09-2010,0.2,https://www.moneycontrol.com/india/stockpricequote/machinetools/tulivedevelopers/TD03,
28,Arihant Capital,bonus,23-09-2010,0.625,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/arihantcapitalmarkets/ACM02,
29,Karur Vysya,bonus,16-09-2010,0.7142857142857143,https://www.moneycontrol.com/india/stockpricequote/banksprivatesector/karurvysyabank/KVB,
30,Resurgere Mines,bonus,15-09-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/miningminerals/resurgereminesmineralsindia/RMM01,
31,Gillanders Arbu,bonus,14-09-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/diversified/gillandersarbuthnotco/GAC03,
32,Parenteral Drug,bonus,13-09-2010,0.75,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/parenteraldrugsindia/PDI01,
33,TVS Motor,bonus,08-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/tvsmotorcompany/TVS,
34,Bajaj Auto,bonus,08-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/auto23wheelers/bajajauto/BA10,
35,Dabur India,bonus,08-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/personalcare/daburindia/DI,
36,Kabra Extrusion,bonus,06-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/kabraextrusiontechnik/KET,
37,South (I) Paper,bonus,06-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/paper/southindiapapermills/SIP03,
38,NRB Bearings,bonus,03-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/bearings/nrbbearings/NRB,
39,Cera Sanitary,bonus,02-09-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/ceramicsgranite/cerasanitaryware/CS18,
40,Ganon Products,bonus,02-09-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/ganonproductsltd/GTF,
41,Anukaran Commer,bonus,26-08-2010,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/trading/anukarancommercialenterprises/ACE01,
42,Zodiac Clothing,bonus,23-08-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/textilesreadymadeapparels/zodiacclothingcompany/ZCC,
43,Aegis Logistics,bonus,18-08-2010,0.6,https://www.moneycontrol.com/india/stockpricequote/transportlogistics/aegislogistics/AL9,
44,Zenith Birla,bonus,11-08-2010,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/zenithbirlaindia/ZBI,
45,Hind Constr,bonus,10-08-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/hindustanconstructioncompany/HCC,
46,Edelweiss,bonus,10-08-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/financegeneral/edelweissfinancialservices/EC01,
47,Setco Auto,bonus,05-08-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/setcoautomotive/SA14,
48,ITC,bonus,03-08-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/cigarettes/itc/ITC,
49,MMTC Ltd,bonus,29-07-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/mmtc/MMT,
50,Span Diagnostic,bonus,27-07-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/spandiagnostic/SD02,
51,eClerx Services,bonus,23-07-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/eclerxservices/eS06,
52,Zensar Tech,bonus,21-07-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/zensartechnologies/ZT02,
53,NESCO,bonus,20-07-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/diversified/nesco/NES,
54,Krishna Venture,bonus,09-07-2010,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/trading/krishnaventures/MTA02,
55,PI Industries,bonus,08-07-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/piindustries/PII,
56,EICL,bonus,07-07-2010,0.4444444444444444,https://www.moneycontrol.com/india/stockpricequote/diversified/eicl/EIC,
57,Marathon Realty,bonus,06-07-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/marathonnextgenrealty/MNR,
58,Triton Valves,bonus,05-07-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/tritonvalves/TV,
59,Orbit Corp,bonus,29-06-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/orbitcorporation/OC09,
60,Kansai Nerolac,bonus,23-06-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/kansainerolacpaints/KNP,
61,RS Software,bonus,21-06-2010,0.78125,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/rssoftwareindia/RSS,
62,Panoramic Uni,bonus,21-06-2010,0.16666666666666666,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/panoramicuniversal/PU,
63,Sterlite Ind,bonus,21-06-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/metalsnonferrous/sterliteindustriesindia/SII,
64,Maithan Alloys,bonus,17-06-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/miningminerals/maithanalloys/MA04,
65,Kwality,bonus,15-06-2010,0.5833333333333334,https://www.moneycontrol.com/india/stockpricequote/foodprocessing/kwality/KDI01,
66,Wipro,bonus,15-06-2010,0.6,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/wipro/W,
67,Cyient,bonus,10-06-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftware/cyient/IE07,
68,Rallis India,bonus,08-06-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pesticidesagrochemicals/rallisindia/RI03,
69,IVRCL Assets,bonus,20-05-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ivrclassetsholdings/IP07,
70,Srinivasa Hatch,bonus,20-05-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/srinivasahatcheries/SH06,
71,Paisalo Digital,bonus,18-05-2010,0.25,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/paisalodigitalltd/SEI03,
72,Tilak Ventures,bonus,10-05-2010,0.2,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/tilakventures/TFL03,
73,Guj NRE (DVR),bonus,06-05-2010,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/gujaratnrecokedvr/GNR01,
74,EngineersInd,bonus,06-05-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/infrastructuregeneral/engineersindia/EI14,
75,Guj NRE Coke,bonus,06-05-2010,0.9090909090909092,https://www.moneycontrol.com/india/stockpricequote/miningminerals/gujaratnrecoke/GNR,
76,Manappuram Fin,bonus,03-05-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/manappuramfinance/MGF01,
77,SJ Corporation,bonus,12-04-2010,0.25,https://www.moneycontrol.com/india/stockpricequote/diamondcuttingjewellerypreciousmetals/sjcorporation/SJC,
78,Castrol,bonus,09-04-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/lubricants/castrolindia/CI01,
79,Cadila Health,bonus,05-04-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/cadilahealthcare/CHC,
80,Poly Medicure,bonus,26-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/hospitalsmedicalservices/polymedicure/PM06,
81,Empower India,bonus,23-03-2010,0.08,https://www.moneycontrol.com/india/stockpricequote/trading/empowerindia/EI18,
82,Chromatic India,bonus,22-03-2010,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/dyespigments/chromaticindia/CI31,
83,Suprajit Eng,bonus,18-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/suprajitengineering/SE15,
84,Indo Asian Fin,bonus,18-03-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/indoasianfinance/IAF01,
85,IVRCL,bonus,18-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingcivil/ivrcl/IVR,
86,Pidilite Ind,bonus,15-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/pidiliteindustries/PI11,
87,Well Pack Paper,bonus,15-03-2010,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/paper/wellpackpaperscontainers/WPP,
88,Hind Dorr-Olive,bonus,15-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/engineering/hindustandorroliver/HDO,
89,Shree Renuka,bonus,15-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/sugar/shreerenukasugars/SRS03,
90,Chembond Chem,bonus,10-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/chemicals/chembondchemicals/CC03,
91,Sterlite Techno,bonus,09-03-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/cablestelephone/sterlitetechnologies/ST20,
92,CG Power,bonus,08-03-2010,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/electricequipment/cgpowerindustrialsolutions/CG,
93,Sanraa Media,bonus,04-03-2010,0.4444444444444444,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sanraamedia/SM21,
94,FCS Software,bonus,26-02-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/fcssoftwaresolutions/FCS,
95,Mountever Trade,bonus,10-02-2010,0.25,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/mounteveresttradinginvestment/MET,
96,Super Tannery,bonus,08-02-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/leatherproducts/supertannery/ST11,
97,Diamant Infra,bonus,08-02-2010,0.25,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/diamantinfrastructure/DIF02,
98,VST Tillers,bonus,08-02-2010,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/autotractors/vsttillerstractors/VST01,
99,Ashtavinayak,bonus,01-02-2010,0.2,https://www.moneycontrol.com/india/stockpricequote/mediaentertainment/shreeashtavinayakcinevision/SAC03,
100,Newtime Infra,bonus,28-01-2010,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/constructioncontractingrealestate/newtimeinfrastructure/II13,
101,Nakoda,bonus,22-01-2010,0.5,https://www.moneycontrol.com/india/stockpricequote/textilesprocessing/nakoda/NTI,
0,M&M,bonus,20-12-1995,0.6,https://www.moneycontrol.com/india/stockpricequote/autocarsjeeps/mahindramahindra/MM,
1,Lakshmi Finance,bonus,18-12-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financegeneral/lakshmifinanceindustrialcorporation/LFI01,
2,Guj Petrosynth,bonus,18-12-1995,0.7692307692307693,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/gujaratpetrosynthese/GP04,
3,VHEL Industries,bonus,11-12-1995,0.5714285714285714,https://www.moneycontrol.com/india/stockpricequote/electricals/vhelindustries/VHE,
4,Wall Street Fin,bonus,09-12-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/wallstreetfinance/WSF,
5,Chetinad Cem,bonus,04-12-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/cementmajor/chettinadcement/CC18,
6,Sadhana Nitro,bonus,04-12-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/dyespigments/sadhananitrochem/SN,
7,Bharat Bijlee,bonus,04-12-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/electricequipment/bharatbijlee/BB,
8,Shasun Pharma,bonus,04-12-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/shasunpharmaceuticals/SCD,
9,Ratnamani Metal,bonus,27-11-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/steeltubespipes/ratnamanimetalstubes/RMT,
10,Ultramarine,bonus,17-11-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/dyespigments/ultramarinepigments/UP02,
11,Uniphos Ent,bonus,14-11-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/uniphosenterprises/UE,
12,Eimco Elecon,bonus,13-11-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/eimcoeleconindia/EEI,
13,AstraZeneca,bonus,13-11-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/pharmaceuticals/astrazenecapharma/AZP,
14,Asian Paints,bonus,08-11-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/paintsvarnishes/asianpaints/AP31,
15,Excel,bonus,26-10-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/chemicals/excelindustries/EI10,
16,John Fowler,bonus,23-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/engineeringheavy/johnfowlerindia/JFI,
17,KPT Industries,bonus,23-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/machinetools/kptindustries/KPT01,
18,Cholamandalam,bonus,23-10-1995,0.75,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/cholamandalamfinancialholdings/TII,
19,Alang Marine,bonus,23-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/shipping/alangmarine/AM03,
20,Lloyds Finance,bonus,23-10-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeleasinghirepurchase/lloydsfinance/LF,
21,Hind Rectifiers,bonus,23-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/electricals/hindrectifiers/HR01,
22,Ashapura Mine,bonus,23-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/miningminerals/ashapuraminechem/AM07,
23,Trackparts,bonus,23-10-1995,0.3333333333333333,https://www.moneycontrol.com/india/stockpricequote/castingsforgings/trackpartsindia/TI13,
24,Coastal Papers,bonus,23-10-1995,0.25,https://www.moneycontrol.com/india/stockpricequote/paper/coastalpapers/CP05,
25,United Motors,bonus,09-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/unitedmotors/UM,
26,Sterling Intl,bonus,09-10-1995,0.625,https://www.moneycontrol.com/india/stockpricequote/computerssoftwaremediumsmall/sterlinginternationalenterprises/SIE02,
27,Terruzzi Fercal,bonus,09-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/engineering/terruzzifercalxindia/VE04,
28,Dolat Investmen,bonus,06-10-1995,0.1,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/dolatinvestments/DI11,
29,Tata Chemicals,bonus,04-10-1995,0.625,https://www.moneycontrol.com/india/stockpricequote/chemicals/tatachemicals/TC,
30,Tata Motors,bonus,04-10-1995,0.625,https://www.moneycontrol.com/india/stockpricequote/autolcvshcvs/tatamotors/TM03,
31,TML-D,bonus,04-10-1995,0.625,https://www.moneycontrol.com/india/stockpricequote/miscellaneous/tatamotorsltddvr/TATAM57000,
32,NOCIL,bonus,04-10-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/petrochemicals/nocil/NOC02,
33,Sundram,bonus,25-09-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/fasteners/sundramfasteners/SF23,
34,Rasoi,bonus,25-09-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/vanaspatioils/rasoi/R01,
35,Signet Ind,bonus,18-09-1995,0.2857142857142857,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/signetindustries/SF22,
36,Bombay Burmah,bonus,11-09-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/plantationsteacoffee/bombayburmahtradingcorporation/BBT,
37,UCAL Fuel,bonus,11-09-1995,0.8333333333333334,https://www.moneycontrol.com/india/stockpricequote/autoancillaries/ucalfuelsystems/UFS,
38,Chemox Sec,bonus,11-09-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/chemoxsecurities/CS05,
39,Kapashi Com,bonus,11-09-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/trading/kapashicommercials/KC03,
40,Everest Ind,bonus,11-09-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/cementproductsbuildingmaterials/everestindustries/EI19,
41,Blue Star,bonus,11-09-1995,0.5,https://www.moneycontrol.com/india/stockpricequote/consumergoodswhitegoods/bluestar/BS,
42,Delta Magnets,bonus,11-09-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/electricals/deltamagnets/DM04,
43,Greaves Cotton,bonus,28-08-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/engines/greavescotton/GC20,
44,Godrej Ind,bonus,31-07-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/personalcare/godrejindustries/GI23,
45,Indal,bonus,26-07-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/aluminium/indianaluminiumcompany/IAC,
46,Goldcrest Fin,bonus,17-07-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financegeneral/goldcrestfinance/GF04,
47,Goldcrest Corp,bonus,17-07-1995,0.6666666666666666,https://www.moneycontrol.com/india/stockpricequote/financeinvestments/goldcrestcorporation/GS03,
48,Dynamatic Tech,bonus,19-06-1995,0.75,https://www.moneycontrol.com/india/stockpricequote/pumps/dynamatictechnologies/DT05,
