fundname,code,link,Do_Not_Use,fund_category
Reliance Index -Sensex -Direct (G),MRC927,https://www.moneycontrol.com/mutual-funds/nav/reliance-index-sensex-direct/MRC927,,Index Funds/ETFs
Tata Index Fund - Nifty - Regular Plan,MTA035,https://www.moneycontrol.com/mutual-funds/nav/tata-index-fund-nifty-regular-plan/MTA035,,Index Funds/ETFs
Franklin (I) LS FOF - 30s Plan (G),MTE029,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-ls-fof-30s-plan/MTE029,,Fund of Funds
LIC MF Large Cap Fund (G),MJB009,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-large-cap-fund/MJB009,,Large Cap Fund
Edelweiss BAF - Dir. (G),MEW092,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-baf-dir-/MEW092,,Dynamic Asset Allocation or Balanced Advantage
UTI CCF - Savings Plan - RP,MUT002,https://www.moneycontrol.com/mutual-funds/nav/uti-ccf-savings-plan-rp/MUT002,,Childrens Fund
Reliance Index Fund - Nifty (G),MRC590,https://www.moneycontrol.com/mutual-funds/nav/reliance-index-fund-nifty/MRC590,,Index Funds/ETFs
SBI Nifty Index Fund (G),MSB025,https://www.moneycontrol.com/mutual-funds/nav/sbi-nifty-index-fund/MSB025,,Index Funds/ETFs
Franklin (I) LS FOF 40s Plan-DP (G),MTE361,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-ls-fof-40s-plan-dp/MTE361,,Fund of Funds
ABSL Index Fund -Direct (G),MBS851,https://www.moneycontrol.com/mutual-funds/nav/absl-index-fund-direct/MBS851,,Index Funds/ETFs
ICICI Pru Focused Equity Fund - RP (G),MPI643,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-focused-equity-fund-rp/MPI643,,Focused Fund
Franklin (I) Index - NSE (G),MTE035,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-index-nse/MTE035,,Index Funds/ETFs
HSBC Dynamic Asset - Direct (G),MHS357,https://www.moneycontrol.com/mutual-funds/nav/hsbc-dynamic-asset-direct/MHS357,,Dynamic Asset Allocation or Balanced Advantage
Taurus Nifty Index Fund (G),MCM068,https://www.moneycontrol.com/mutual-funds/nav/taurus-nifty-index-fund/MCM068,,Index Funds/ETFs
DHFL Pramerica Midcap Opp Fund-Reg (G),MPA137,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-midcap-opp-fund-reg/MPA137,,Mid Cap Fund
Franklin (I) Pension Plan (G),MKP011,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-pension-plan/MKP011,,Retirement Fund
Tata Index Fund - Sensex - Regular Plan,MTA037,https://www.moneycontrol.com/mutual-funds/nav/tata-index-fund-sensex-regular-plan/MTA037,,Index Funds/ETFs
BOI Large & Mid Cap Equity - D (G),MBA064,https://www.moneycontrol.com/mutual-funds/nav/boi-large-mid-cap-equity-d/MBA064,,Large & Mid Cap Fund
ABSL Index Fund (G),MBS025,https://www.moneycontrol.com/mutual-funds/nav/absl-index-fund/MBS025,,Index Funds/ETFs
LIC Index Sensex- Direct (G),MJB155,https://www.moneycontrol.com/mutual-funds/nav/lic-index-sensex-direct/MJB155,,Index Funds/ETFs
Kotak Sensex ETF,MKM237,https://www.moneycontrol.com/mutual-funds/nav/kotak-sensex-etf/MKM237,,Index Funds/ETFs
DSP Top 100 Equity Fund - Regular (G),MDS018,https://www.moneycontrol.com/mutual-funds/nav/dsp-top-100-equity-fund-regular/MDS018,,Large Cap Fund
HDFC Infrastructure Fund (G),MHD283,https://www.moneycontrol.com/mutual-funds/nav/hdfc-infrastructure-fund/MHD283,,Sectoral/Thematic
ICICI Pru Regular Savings Fund (G),MPI084,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-regular-savings-fund/MPI084,,Conservative Hybrid Fund
IDFC Focused Equity - Regular (G),MAG096,https://www.moneycontrol.com/mutual-funds/nav/idfc-focused-equity-regular/MAG096,,Focused Fund
Franklin (I) Dyn. PE Ratio FOF (G),MTE025,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-dyn-pe-ratio-fof/MTE025,,Fund of Funds
Reliance Consumption Fund - Direct (G),MRC952,https://www.moneycontrol.com/mutual-funds/nav/reliance-consumption-fund-direct/MRC952,,Sectoral/Thematic
ICICI Pru US Bluechip Equity - D (G),MPI1240,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-us-bluechip-equity-d/MPI1240,,Sectoral/Thematic
LIC Infrastructure Sr-1 (G),MJB094,https://www.moneycontrol.com/mutual-funds/nav/lic-infrastructure-sr-1/MJB094,,Sectoral/Thematic
LIC Index - Nifty Plan (G),MJB018,https://www.moneycontrol.com/mutual-funds/nav/lic-index-nifty-plan/MJB018,,Index Funds/ETFs
Reliance Gilt Sec. - Direct (G),MRC969,https://www.moneycontrol.com/mutual-funds/nav/reliance-gilt-sec-direct/MRC969,,Gilt Fund
Taurus Starshare MCF (G),MCM042,https://www.moneycontrol.com/mutual-funds/nav/taurus-starshare-mcf/MCM042,,Multi Cap Fund
UTI Unit Linked Ins Plan - Direct,MUT663,https://www.moneycontrol.com/mutual-funds/nav/uti-unit-linked-ins-plan-direct/MUT663,,Investment cum Insurance
UTI Value Opportunities Fund (G),MUT072,https://www.moneycontrol.com/mutual-funds/nav/uti-value-opportunities-fund/MUT072,,Value Fund
UTI India Lifestyle Fund(G),MUT129,https://www.moneycontrol.com/mutual-funds/nav/uti-india-lifestyle-fund/MUT129,,Sectoral/Thematic
Reliance Index Fund - Sensex (G),MRC595,https://www.moneycontrol.com/mutual-funds/nav/reliance-index-fund-sensex/MRC595,,Index Funds/ETFs
Sahara Wealth Plus -FPO -Direct (G),MFI087,https://www.moneycontrol.com/mutual-funds/nav/sahara-wealth-plus-fpo-direct/MFI087,,Multi Cap Fund
JM Equity Hybrid Fund (G),MJM004,https://www.moneycontrol.com/mutual-funds/nav/jm-equity-hybrid-fund/MJM004,,Aggressive Hybrid Fund
Union Tax Saver - Direct (G),MUK034,https://www.moneycontrol.com/mutual-funds/nav/union-tax-saver-direct/MUK034,,ELSS
ABSL Regular Savings Fund (G),MBS061,https://www.moneycontrol.com/mutual-funds/nav/absl-regular-savings-fund/MBS061,,Conservative Hybrid Fund
UTI Regular Savings Fund - D (G),MUT672,https://www.moneycontrol.com/mutual-funds/nav/uti-regular-savings-fund-d/MUT672,,Conservative Hybrid Fund
Reliance Hybrid Bond Fund - Direct (G),MRC996,https://www.moneycontrol.com/mutual-funds/nav/reliance-hybrid-bond-fund-direct/MRC996,,Conservative Hybrid Fund
ABSL Dividend Yield Fund (G),MBS030,https://www.moneycontrol.com/mutual-funds/nav/absl-dividend-yield-fund/MBS030,,Dividend Yield Fund
Quant Mid Cap Fund - Direct (G),MES043,https://www.moneycontrol.com/mutual-funds/nav/quant-mid-cap-fund-direct/MES043,,Aggressive Hybrid Fund
LIC Unit Linked Insurance,MJB235,https://www.moneycontrol.com/mutual-funds/nav/lic-unit-linked-insurance/MJB235,,Investment cum Insurance
Quantum Nifty ETF (G),MQU007,https://www.moneycontrol.com/mutual-funds/nav/quantum-nifty-etf/MQU007,,Index Funds/ETFs
UTI Retirement Benefit Pension - D,MUT664,https://www.moneycontrol.com/mutual-funds/nav/uti-retirement-benefit-pension-d/MUT664,,Retirement Fund
ICICI Pru All Seasons Bond - D (G),MPI1152,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-all-seasons-bond-d/MPI1152,,Dynamic Bond Fund
SBI Technology Opportunities (G),MSB491,https://www.moneycontrol.com/mutual-funds/nav/sbi-technology-opportunities/MSB491,,Sectoral/Thematic
Principal Balanced Advantage (G),MID247,https://www.moneycontrol.com/mutual-funds/nav/principal-balanced-advantage/MID247,,Dynamic Asset Allocation or Balanced Advantage
SBI Magnum Medium Duration Fund - D (G),MSB493,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-medium-duration-fund-d/MSB493,,Medium Duration Fund
BOI Large & Mid Cap Equity-E (G),MBA028,https://www.moneycontrol.com/mutual-funds/nav/boi-large-mid-cap-equity-e/MBA028,,Large & Mid Cap Fund
Baroda Pioneer Hybrid Equity Fund (G),MBO012,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-hybrid-equity-fund/MBO012,,Aggressive Hybrid Fund
Sahara Super 20 Fund -Direct (G),MFI067,https://www.moneycontrol.com/mutual-funds/nav/sahara-super-20-fund-direct/MFI067,,Large Cap Fund
IDBI Nifty Index Fund (G),MIB001,https://www.moneycontrol.com/mutual-funds/nav/idbi-nifty-index-fund/MIB001,,Index Funds/ETFs
ABSL Intl. Equity B -Direct (G),MBS825,https://www.moneycontrol.com/mutual-funds/nav/absl-intl-equity-b-direct/MBS825,,Sectoral/Thematic
Sundaram Equity Hybrid Fund (G),MSN006,https://www.moneycontrol.com/mutual-funds/nav/sundaram-equity-hybrid-fund/MSN006,,Aggressive Hybrid Fund
Taurus Largecap Equity Fund (G),MCM015,https://www.moneycontrol.com/mutual-funds/nav/taurus-largecap-equity-fund/MCM015,,Large Cap Fund
LIC Index - Sensex Plan (G),MJB017,https://www.moneycontrol.com/mutual-funds/nav/lic-index-sensex-plan/MJB017,,Index Funds/ETFs
Quant Mid Cap Fund (G),MES013,https://www.moneycontrol.com/mutual-funds/nav/quant-mid-cap-fund/MES013,,Aggressive Hybrid Fund
Sahara Taxgain (G),MFI011,https://www.moneycontrol.com/mutual-funds/nav/sahara-taxgain/MFI011,,ELSS
Franklin (I) LS FOF - 40s Plan (G),MTE031,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-ls-fof-40s-plan/MTE031,,Fund of Funds
Franklin India Dynamic Accrual - DP (G),MTE377,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-dynamic-accrual-dp/MTE377,,Dynamic Bond Fund
IDFC Large Cap Fund (G),MAG106,https://www.moneycontrol.com/mutual-funds/nav/idfc-large-cap-fund/MAG106,,Large Cap Fund
Edelweiss BAF - (G),MEW051,https://www.moneycontrol.com/mutual-funds/nav/edelweiss-baf-/MEW051,,Dynamic Asset Allocation or Balanced Advantage
HSBC Dynamic Asset (G),MHS139,https://www.moneycontrol.com/mutual-funds/nav/hsbc-dynamic-asset/MHS139,,Dynamic Asset Allocation or Balanced Advantage
Sundaram Debt Oriented Hybrid - D (G),MSN588,https://www.moneycontrol.com/mutual-funds/nav/sundaram-debt-oriented-hybrid-d/MSN588,,Conservative Hybrid Fund
HDFC Equity Savings Fund - Direct Plan (,MHD1217,https://www.moneycontrol.com/mutual-funds/nav/hdfc-equity-savings-fund-direct-plan-/MHD1217,,Equity Savings
BNP Paribas Conser. Hybrid - D (G),MAB730,https://www.moneycontrol.com/mutual-funds/nav/bnp-paribas-conser-hybrid-d/MAB730,,Conservative Hybrid Fund
Sahara Wealth Plus - FPO (G),MFI017,https://www.moneycontrol.com/mutual-funds/nav/sahara-wealth-plus-fpo/MFI017,,Multi Cap Fund
DHFL Pramerica Hybrid Equity (G),MDE029,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-hybrid-equity/MDE029,,Aggressive Hybrid Fund
DHFL Pramerica Hybrid Equity - WP (G),MDE262,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-hybrid-equity-wp/MDE262,,Aggressive Hybrid Fund
IDFC AAFoF -Aggressive -Direct (G),MAG787,https://www.moneycontrol.com/mutual-funds/nav/idfc-aafof-aggressive-direct/MAG787,,Fund of Funds
ABSL Government Securities Fund - D (G),MBS880,https://www.moneycontrol.com/mutual-funds/nav/absl-government-securities-fund-d/MBS880,,Gilt Fund
Reliance Quant Fund - Direct (G),MRC1008,https://www.moneycontrol.com/mutual-funds/nav/reliance-quant-fund-direct/MRC1008,,Sectoral/Thematic
Union Equity Fund - Direct (G),MUK027,https://www.moneycontrol.com/mutual-funds/nav/union-equity-fund-direct/MUK027,,Multi Cap Fund
Tata Young Citizens Fund - Direct,MTA801,https://www.moneycontrol.com/mutual-funds/nav/tata-young-citizens-fund-direct/MTA801,,Childrens Fund
LIC MF Multicap Fund - D (G),MJB163,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-multicap-fund-d/MJB163,,Multi Cap Fund
HDFC Hybrid Debt Fund - D (G),MHD1211,https://www.moneycontrol.com/mutual-funds/nav/hdfc-hybrid-debt-fund-d/MHD1211,,Conservative Hybrid Fund
UTI Unit Linked Insurance Plan,MUT018,https://www.moneycontrol.com/mutual-funds/nav/uti-unit-linked-insurance-plan/MUT018,,Investment cum Insurance
ABSL FP FOF - Prudent -Dir (G),MIN377,https://www.moneycontrol.com/mutual-funds/nav/absl-fp-fof-prudent-dir/MIN377,,Fund of Funds
Franklin (I) FF US Opp. -Direct (G),MTE305,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-ff-us-opp-direct/MTE305,,Fund of Funds
Reliance Consumption Fund - (G),MRC071,https://www.moneycontrol.com/mutual-funds/nav/reliance-consumption-fund-/MRC071,,Sectoral/Thematic
Axis Regular Saver Fund - Direct (G),MAA189,https://www.moneycontrol.com/mutual-funds/nav/axis-regular-saver-fund-direct/MAA189,,Conservative Hybrid Fund
ICICI Pru All Seasons Bond - PP (G),MPI687,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-all-seasons-bond-pp/MPI687,,Dynamic Bond Fund
ICICI Pru All Seasons Bond - RP (G),MPI034,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-all-seasons-bond-rp/MPI034,,Dynamic Bond Fund
Kotak Debt Hybrid - D (G),MKM536,https://www.moneycontrol.com/mutual-funds/nav/kotak-debt-hybrid-d/MKM536,,Conservative Hybrid Fund
SBI Healthcare Opportunities - D (G),MSB497,https://www.moneycontrol.com/mutual-funds/nav/sbi-healthcare-opportunities-d/MSB497,,Sectoral/Thematic
SBI Magnum Gilt Fund - D (G),MSB568,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-gilt-fund-d/MSB568,,Gilt Fund
UTI Regular Savings Fund (G),MIL040,https://www.moneycontrol.com/mutual-funds/nav/uti-regular-savings-fund/MIL040,,Conservative Hybrid Fund
ICICI Pru US Bluechip Equity (G),MPI1065,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-us-bluechip-equity/MPI1065,,Sectoral/Thematic
UTI Retirement Benefit Pension - R,MUT015,https://www.moneycontrol.com/mutual-funds/nav/uti-retirement-benefit-pension-r/MUT015,,Retirement Fund
Union Tax Saver Scheme (G),MUK010,https://www.moneycontrol.com/mutual-funds/nav/union-tax-saver-scheme/MUK010,,ELSS
ICICI Pru All Seasons Bond (G),MPI689,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-all-seasons-bond/MPI689,,Dynamic Bond Fund
ABSL Intl. Equity - B (G),MBS205,https://www.moneycontrol.com/mutual-funds/nav/absl-intl-equity-b/MBS205,,Sectoral/Thematic
ICICI Pru SPIcE Plan,MPI039,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-spice-plan/MPI039,,Index Funds/ETFs
ICICI Pru Ultra Short Term Fund - D (G),MPI1165,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-ultra-short-term-fund-d/MPI1165,,Ultra Short Duration Fund
Franklin (I) LS FOF 50s Plus-DP (G),MTE363,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-ls-fof-50s-plus-dp/MTE363,,Fund of Funds
SBI Multi Asset Allocation Fund - D (G),MSB542,https://www.moneycontrol.com/mutual-funds/nav/sbi-multi-asset-allocation-fund-d/MSB542,,Multi Asset Allocation
ICICI Pru Gilt Fund - D (G),MPI1203,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-gilt-fund-d/MPI1203,,Gilt Fund
Tata Retirement Sav. - Conservative,MTA623,https://www.moneycontrol.com/mutual-funds/nav/tata-retirement-sav-conservative/MTA623,,Retirement Fund
Franklin India Debt Hybrid Fund - D (G),MTE303,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-debt-hybrid-fund-d/MTE303,,Conservative Hybrid Fund
Shriram Hybrid Equity Fund - D (G),MSR003,https://www.moneycontrol.com/mutual-funds/nav/shriram-hybrid-equity-fund-d/MSR003,,Aggressive Hybrid Fund
Axis Strategic Bond Fund - D (G),MAA187,https://www.moneycontrol.com/mutual-funds/nav/axis-strategic-bond-fund-d/MAA187,,Medium Duration Fund
IDFC AAFoF - Moderate - Direct (G),MAG791,https://www.moneycontrol.com/mutual-funds/nav/idfc-aafof-moderate-direct/MAG791,,Fund of Funds
HDFC Dynamic PE Ratio FOF -DP (G),MMS038,https://www.moneycontrol.com/mutual-funds/nav/hdfc-dynamic-pe-ratio-fof-dp/MMS038,,Fund of Funds
BOI Large & Mid Cap Equity - R (G),MBA025,https://www.moneycontrol.com/mutual-funds/nav/boi-large-mid-cap-equity-r/MBA025,,Large & Mid Cap Fund
Reliance Gilt Sec. - IP (G),MRC455,https://www.moneycontrol.com/mutual-funds/nav/reliance-gilt-sec-ip/MRC455,,Gilt Fund
UTI Gilt Fund - D (G),MUT693,https://www.moneycontrol.com/mutual-funds/nav/uti-gilt-fund-d/MUT693,,Gilt Fund
Franklin India Credit Risk Fund - D (G),MTE387,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-credit-risk-fund-d/MTE387,,Credit Risk Fund
Kotak US Equity Fund - Direct (G),MAI099,https://www.moneycontrol.com/mutual-funds/nav/kotak-us-equity-fund-direct/MAI099,,Fund of Funds
ABSL Government Securities Fund (G),MBS011,https://www.moneycontrol.com/mutual-funds/nav/absl-government-securities-fund/MBS011,,Gilt Fund
IDFC AAFoF -Aggressive -Regular (G),MAG355,https://www.moneycontrol.com/mutual-funds/nav/idfc-aafof-aggressive-regular/MAG355,,Fund of Funds
Reliance Hybrid Bond Fund (G),MRC049,https://www.moneycontrol.com/mutual-funds/nav/reliance-hybrid-bond-fund/MRC049,,Conservative Hybrid Fund
SBI Debt Hybrid Fund - D (G),MSB538,https://www.moneycontrol.com/mutual-funds/nav/sbi-debt-hybrid-fund-d/MSB538,,Conservative Hybrid Fund
Franklin (I) ST Income -Direct (G),MTE345,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-st-income-direct/MTE345,,Short Duration Fund
IDFC Regular Savings Fund - D (G),MAG792,https://www.moneycontrol.com/mutual-funds/nav/idfc-regular-savings-fund-d/MAG792,,Conservative Hybrid Fund
LIC Unit Linked Insurance,MJB003,https://www.moneycontrol.com/mutual-funds/nav/lic-unit-linked-insurance/MJB003,,Investment cum Insurance
Principal Nifty 100 Equal Weight - D (G),MID316,https://www.moneycontrol.com/mutual-funds/nav/principal-nifty-100-equal-weight-d/MID316,,Index Funds/ETFs
SBI Magnum Constant Maturity - D (G),MSB566,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-constant-maturity-d/MSB566,,Gilt Fund with 10 year constant duration
DHFL Pramerica Equity Savings - D (G),MDE551,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-equity-savings-d/MDE551,,Equity Savings
ICICI Pru Long Term Bond Fund - D (G),MPI1210,https://www.moneycontrol.com/mutual-funds/nav/icici-pru-long-term-bond-fund-d/MPI1210,,Long Duration Fund
Reliance Quant Fund - (G),MRC346,https://www.moneycontrol.com/mutual-funds/nav/reliance-quant-fund-/MRC346,,Sectoral/Thematic
SBI Magnum Medium Duration Fund (G),MSB030,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-medium-duration-fund/MSB030,,Medium Duration Fund
Franklin (I) Inc. Opp. -Direct (G),MTE385,https://www.moneycontrol.com/mutual-funds/nav/franklin-i-inc-opp-direct/MTE385,,Medium Duration Fund
HDFC Hybrid Debt Fund (G),MHD041,https://www.moneycontrol.com/mutual-funds/nav/hdfc-hybrid-debt-fund/MHD041,,Conservative Hybrid Fund
Reliance Gilt Sec. - RP (G),MRC453,https://www.moneycontrol.com/mutual-funds/nav/reliance-gilt-sec-rp/MRC453,,Gilt Fund
ABSL FP FOF - Prudent (G),MIO049,https://www.moneycontrol.com/mutual-funds/nav/absl-fp-fof-prudent/MIO049,,Fund of Funds
Kotak Gilt-Inv PF & Trust - Direct (G),MKM578,https://www.moneycontrol.com/mutual-funds/nav/kotak-gilt-inv-pf-trust-direct/MKM578,,Gilt Fund
L&T Gilt Fund - Direct (G),MCC301,https://www.moneycontrol.com/mutual-funds/nav/l-t-gilt-fund-direct/MCC301,,Gilt Fund
DSP US Flexible Equity Fund - DP (G),MDS600,https://www.moneycontrol.com/mutual-funds/nav/dsp-us-flexible-equity-fund-dp/MDS600,,Fund of Funds
Sundaram Debt Oriented Hybrid Fund (G),MSN348,https://www.moneycontrol.com/mutual-funds/nav/sundaram-debt-oriented-hybrid-fund/MSN348,,Conservative Hybrid Fund
Franklin India Dynamic Accrual Fund (G),MTE002,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-dynamic-accrual-fund/MTE002,,Dynamic Bond Fund
Kotak Gilt Investment - D (G),MKM554,https://www.moneycontrol.com/mutual-funds/nav/kotak-gilt-investment-d/MKM554,,Gilt Fund
SBI Magnum Gilt Fund (G),MSB019,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-gilt-fund/MSB019,,Gilt Fund
SBI Magnum Gilt Fund - PF (G),MSB038,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-gilt-fund-pf/MSB038,,Gilt Fund
SBI Magnum Gilt Fund - PF 3Y (G),MSB044,https://www.moneycontrol.com/mutual-funds/nav/sbi-magnum-gilt-fund-pf-3y/MSB044,,Gilt Fund
DHFL Pramerica Dynamic Bond Fund-DP (G),MPA048,https://www.moneycontrol.com/mutual-funds/nav/dhfl-pramerica-dynamic-bond-fund-dp/MPA048,,Dynamic Bond Fund
Reliance ETF Shariah BeES,MBM025,https://www.moneycontrol.com/mutual-funds/nav/reliance-etf-shariah-bees/MBM025,,Index Funds/ETFs
CR Gilt Fund - D (G),MCA246,https://www.moneycontrol.com/mutual-funds/nav/cr-gilt-fund-d/MCA246,,Gilt Fund
UTI Gilt Fund (G),MIL015,https://www.moneycontrol.com/mutual-funds/nav/uti-gilt-fund/MIL015,,Gilt Fund
UTI Gilt Fund - PF (G),MIL036,https://www.moneycontrol.com/mutual-funds/nav/uti-gilt-fund-pf/MIL036,,Gilt Fund
Union Equity Fund (G),MUK001,https://www.moneycontrol.com/mutual-funds/nav/union-equity-fund/MUK001,,Multi Cap Fund
Baroda Pioneer Dyn Bond -Direct (G),MBO109,https://www.moneycontrol.com/mutual-funds/nav/baroda-pioneer-dyn-bond-direct/MBO109,,Dynamic Bond Fund
LIC MF Multicap Fund (G),MJB001,https://www.moneycontrol.com/mutual-funds/nav/lic-mf-multicap-fund/MJB001,,Multi Cap Fund
Franklin India TF - Dir. (G),MTE309,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-tf-dir-/MTE309,,Sectoral/Thematic
Franklin India Corporate Debt - D (G),MTE338,https://www.moneycontrol.com/mutual-funds/nav/franklin-india-corporate-debt-d/MTE338,,Corporate Bond Fund
UTI Credit Risk Fund - D (G),MUT695,https://www.moneycontrol.com/mutual-funds/nav/uti-credit-risk-fund-d/MUT695,,Credit Risk Fund
